FDATE,FCURR,TCURR,RATE
2023-12-20,CNY,INR,11.756693212292703
2023-12-21,CNY,INR,11.671717473115223
2023-12-22,CNY,INR,11.645527003949496
2023-12-25,CNY,INR,11.740996372385666
2023-12-26,CNY,INR,11.656128081958741
2023-12-27,CNY,INR,11.646338281826502
2023-12-28,CNY,INR,11.66174534097604
2023-12-29,CNY,INR,11.580413917134138
2024-01-01,CNY,INR,11.777239700040809
2024-01-02,CNY,INR,11.77073238319963
2024-01-03,CNY,INR,11.7435402430051
2024-01-04,CNY,INR,11.73676291160291
2024-01-05,CNY,INR,11.707539020268086
2024-01-08,CNY,INR,11.729445893107368
2024-01-09,CNY,INR,11.713779517931926
2024-01-10,CNY,INR,11.70596799280247
2024-01-11,CNY,INR,11.578935066530903
2024-01-12,CNY,INR,11.695753545203388
2024-01-15,CNY,INR,11.671140599974933
2024-01-16,CNY,INR,11.675270762174932
2024-01-17,CNY,INR,11.675542563620866
2024-01-18,CNY,INR,11.691278289277534
2024-01-19,CNY,INR,11.688067460531329
2024-01-22,CNY,INR,11.696008356888115
2024-01-23,CNY,INR,11.552698978736657
2024-01-24,CNY,INR,11.758420194685755
2024-01-25,CNY,INR,11.733635862277993
2024-01-26,CNY,INR,11.7419759434149
2024-01-29,CNY,INR,11.729363284501915
2024-01-30,CNY,INR,11.737328621872962
2024-01-31,CNY,INR,11.715327688758634
2024-02-01,CNY,INR,11.696536609749842
2024-02-02,CNY,INR,11.698892138211022
2024-02-05,CNY,INR,11.669333642516449
2024-02-06,CNY,INR,11.690749725994465
2024-02-07,CNY,INR,11.699919376766275
2024-02-08,CNY,INR,11.690105478361602
2024-02-09,CNY,INR,11.676558028796876
2024-02-12,CNY,INR,11.563519845396627
2024-02-13,CNY,INR,11.538916753550438
2024-02-14,CNY,INR,11.556276059827496
2024-02-15,CNY,INR,11.572499763914834
2024-02-16,CNY,INR,11.58720792189979
2024-02-19,CNY,INR,11.661843555622
2024-02-20,CNY,INR,11.535181269909799
2024-02-21,CNY,INR,11.520522135484498
2024-02-22,CNY,INR,11.538292413617
2024-02-23,CNY,INR,11.5207622139867
2024-02-26,CNY,INR,11.520321532279127
2024-02-27,CNY,INR,11.513138566333055
2024-02-28,CNY,INR,11.524743842507178
2024-02-29,CNY,INR,11.521942490642687
2024-03-01,CNY,INR,11.535841357817844
2024-03-04,CNY,INR,11.513119002900567
2024-03-05,CNY,INR,11.517105775425875
2024-03-06,CNY,INR,11.518176564062742
2024-03-07,CNY,INR,11.509206321567262
2024-03-08,CNY,INR,11.505678979447794
2024-03-11,CNY,INR,11.517020603053197
2024-03-12,CNY,INR,11.522911852284551
2024-03-13,CNY,INR,11.535315345667414
2024-03-14,CNY,INR,11.525769367978228
2024-03-15,CNY,INR,11.53549677521005
2024-03-18,CNY,INR,11.520347883713612
2024-03-19,CNY,INR,11.513311369935309
2024-03-20,CNY,INR,11.536870438276878
2024-03-21,CNY,INR,11.539208649909597
2024-03-22,CNY,INR,11.562140244116335
2024-03-25,CNY,INR,11.56508659050587
2024-03-26,CNY,INR,11.572248432070182
2024-03-27,CNY,INR,11.54737567077268
2024-03-28,CNY,INR,11.537130887806143
2024-03-29,CNY,INR,11.539887487237138
2024-04-01,CNY,INR,11.545890986982386
2024-04-02,CNY,INR,11.537090204562446
2024-04-03,CNY,INR,11.524569981443165
2024-04-04,CNY,INR,11.524562772396507
2024-04-05,CNY,INR,11.539804971515878
2024-04-08,CNY,INR,11.518765755580716
2024-04-09,CNY,INR,11.517712004071882
